"","environment","name","predicted.value","std.error","status"
"119","MELFORT_2019","ND Hammond",34.5519999710738,0.71272263052101,"Estimable"
"120","MELFORT_2019","Topaz",37.6848328152883,0.71206204066508,"Estimable"
"121","MELITA_2019","AAC Bright",26.0580220691009,0.778021380663089,"Estimable"
"122","MELITA_2019","AAC Marvelous",27.3421156110528,0.777524823367835,"Estimable"
"123","MELITA_2019","AAC Prairie Sunshine",27.1931966823104,0.77830799126479,"Estimable"
"124","MELITA_2019","CDC Bethune",27.4526271070426,0.777435640694194,"Estimable"
"125","MELITA_2019","CDC Buryu",26.6063653600282,0.77745125157926,"Estimable"
"126","MELITA_2019","CDC Dorado",26.1023466471137,0.776860132692918,"Estimable"
"127","MELITA_2019","CDC Glas",27.3442459176375,0.776860132692918,"Estimable"
"128","MELITA_2019","CDC Rowland",28.254314203623,0.777734512222088,"Estimable"
"129","MELITA_2019","FP2566",28.5089664448145,0.776860132692918,"Estimable"
"130","MELITA_2019","FP2567",28.080027427556,0.776860132692918,"Estimable"
"131","MELITA_2019","FP2573",29.0652753199313,0.776860132692918,"Estimable"
"132","MELITA_2019","FP2589",27.7952789655653,0.776860132692918,"Estimable"
"133","MELITA_2019","FP2590",29.2982997907584,0.777426701523201,"Estimable"
"134","MELITA_2019","FP2591",29.5214011472146,0.776860132692918,"Estimable"
"135","MELITA_2019","FP2592",28.7472380874437,0.777524823367835,"Estimable"
"136","MELITA_2019","FP2593",29.256176149924,0.776860132692918,"Estimable"
"137","MELITA_2019","FP2594",29.9635737300531,0.776860132692918,"Estimable"
"138","MELITA_2019","FP2595",28.9605308371141,0.776860132692918,"Estimable"
"139","MELITA_2019","ND Hammond",25.9513404639822,0.777677261551871,"Estimable"
"140","MELITA_2019","Topaz",26.737038983549,0.776860132692918,"Estimable"
"141","REDVERS_2019","AAC Bright",22.8395695335888,0.847403566364003,"Estimable"
"142","REDVERS_2019","AAC Marvelous",24.2653372347541,0.846801527200691,"Estimable"
"143","REDVERS_2019","AAC Prairie Sunshine",23.413852063494,0.847751093410983,"Estimable"
"144","REDVERS_2019","CDC Bethune",23.6563317660939,0.846693471441314,"Estimable"
"145","REDVERS_2019","CDC Buryu",23.0258316578691,0.846712321643767,"Estimable"
"146","REDVERS_2019","CDC Dorado",21.516448336361,0.845995724491504,"Estimable"
"147","REDVERS_2019","CDC Glas",24.21548172251,0.845995724491504,"Estimable"
"148","REDVERS_2019","CDC Rowland",23.8741533229618,0.847055841484088,"Estimable"
"149","REDVERS_2019","FP2566",25.7660664148044,0.845995724491504,"Estimable"
"150","REDVERS_2019","FP2567",24.482102449845,0.845995724491504,"Estimable"
"151","REDVERS_2019","FP2573",24.7028243639455,0.845995724491505,"Estimable"
"152","REDVERS_2019","FP2589",24.7759639238921,0.845995724491504,"Estimable"
"153","REDVERS_2019","FP2590",25.7159986165464,0.846682636674485,"Estimable"
"154","REDVERS_2019","FP2591",27.0811221608688,0.845995724491505,"Estimable"
"155","REDVERS_2019","FP2592",26.4879039610818,0.846801527200691,"Estimable"
